Gene stable ID	Macaque gene stable ID	dN with Macaque	dS with Macaque	Macaque homology type
ENSG00000135469	ENSMMUG00000031834	0.1599	0.3208	ortholog_one2one
ENSG00000135473	ENSMMUG00000013482	0.0326	0.111	ortholog_one2one
ENSG00000062485	ENSMMUG00000002483	0.0063	0.0422	ortholog_one2one
ENSG00000184613	ENSMMUG00000017279	0.0045	0.0496	ortholog_one2one
ENSG00000185610	ENSMMUG00000052030	0.0239	0.0763	ortholog_one2one
ENSG00000177119	ENSMMUG00000011811	0.0269	0.0686	ortholog_one2one
ENSG00000177981	ENSMMUG00000002048	0	0	ortholog_one2one
ENSG00000177875	ENSMMUG00000052412	0.015	0.0972	ortholog_one2one
ENSG00000187166	ENSMMUG00000051724	0.0493	0.0623	ortholog_one2one
ENSG00000167528	ENSMMUG00000014484	0.0221	0.075	ortholog_one2one
ENSG00000177627	ENSMMUG00000048875	0.2619	0.2185	ortholog_one2one
ENSG00000284723	ENSMMUG00000000539	0.0553	0.0455	ortholog_one2one
ENSG00000198678	ENSMMUG00000059987	0.037	0.0581	ortholog_one2one
ENSG00000167531	ENSMMUG00000000283	0.0184	0.0479	ortholog_one2one
ENSG00000135148	ENSMMUG00000005255	0.0206	0.0503	ortholog_one2one
ENSG00000135482	ENSMMUG00000021084	0.0023	0.0324	ortholog_one2one
ENSG00000179520	ENSMMUG00000017646	0.0126	0.0568	ortholog_one2one
ENSG00000139641	ENSMMUG00000021979	0.025	0.0788	ortholog_one2one
ENSG00000127325	ENSMMUG00000004786	0.015	0.0804	ortholog_one2one
ENSG00000111300	ENSMMUG00000013917	0.0052	0.0162	ortholog_one2one
ENSG00000139287	ENSMMUG00000007730	0.0069	0.0424	ortholog_one2one
ENSG00000110955	ENSMMUG00000058499	0.0081	0.0464	ortholog_one2many
ENSG00000110955	ENSMMUG00000001027	0.0055	0.0486	ortholog_one2many
ENSG00000139722	ENSMMUG00000039447	0.0105	0.0776	ortholog_one2one
ENSG00000153179	ENSMMUG00000053717	0.1277	0.157	ortholog_one2one
ENSG00000130787	ENSMMUG00000015221	0.0128	0.1585	ortholog_one2one
ENSG00000089154	ENSMMUG00000009152	0.0045	0.0816	ortholog_one2one
ENSG00000130783	ENSMMUG00000017102	0.0172	0.0584	ortholog_one2one
ENSG00000123349	ENSMMUG00000022030	0	0	ortholog_one2one
ENSG00000151148	ENSMMUG00000019650	0.0068	0.0815	ortholog_one2one
ENSG00000139726	ENSMMUG00000055252	0.0023	0.0481	ortholog_one2one
ENSG00000136021	ENSMMUG00000023600	0.0036	0.0421	ortholog_one2one
ENSG00000196917	ENSMMUG00000054216	0.0219	0.0634	ortholog_one2one
ENSG00000182782	ENSMMUG00000019939	0.0198	0.106	ortholog_one2many
ENSG00000255398	ENSMMUG00000019939	0.0396	0.1296	ortholog_one2many
ENSG00000156076	ENSMMUG00000016887	0.009	0.043	ortholog_one2one
ENSG00000171310	ENSMMUG00000017127	0	0	ortholog_one2one
ENSG00000173208	ENSMMUG00000014007	0.0055	0.0453	ortholog_one2one
ENSG00000078237	ENSMMUG00000008546	0.0483	0.1023	ortholog_one2one
ENSG00000066117	ENSMMUG00000006531	0	0	ortholog_one2one
ENSG00000118972	ENSMMUG00000064833	0.0167	0.1091	ortholog_one2one
ENSG00000136052	ENSMMUG00000017129	0.0024	0.0521	ortholog_one2one
ENSG00000151229	ENSMMUG00000010078	0.0053	0.0496	ortholog_one2one
ENSG00000180116	ENSMMUG00000010077	0.0408	0.0505	ortholog_one2one
ENSG00000136051	ENSMMUG00000009519	0.002	0.0464	ortholog_one2one
ENSG00000151131	ENSMMUG00000064829	0.027	0.0789	ortholog_one2one
ENSG00000136010	ENSMMUG00000005797	0.0058	0.0632	ortholog_one2one
ENSG00000188906	ENSMMUG00000015857	0.0149	0.055	ortholog_one2one
ENSG00000174106	ENSMMUG00000016892	0.0074	0.0293	ortholog_one2one
ENSG00000167588	ENSMMUG00000006532	0.0104	0.0444	ortholog_one2one
ENSG00000135502	ENSMMUG00000001181	0.0604	0.1414	ortholog_one2one
ENSG00000135454	ENSMMUG00000001182	0.006	0.0671	ortholog_one2one
ENSG00000064763	ENSMMUG00000015810	0.0214	0.0569	ortholog_one2one
ENSG00000087502	ENSMMUG00000015811	0.0036	0.0364	ortholog_one2one
ENSG00000240771	ENSMMUG00000031819	0.0156	0.0572	ortholog_one2many
ENSG00000135436	ENSMMUG00000022493	0.0314	0.068	ortholog_one2one
ENSG00000110844	ENSMMUG00000022495	0.0032	0.0349	ortholog_one2one
ENSG00000161791	ENSMMUG00000022498	0.0152	0.0873	ortholog_one2one
ENSG00000139219	ENSMMUG00000011444	0.003	0.0458	ortholog_one2one
ENSG00000139644	ENSMMUG00000005960	0.0144	0.0668	ortholog_one2one
ENSG00000135679	ENSMMUG00000055447	0.0027	0.0517	ortholog_one2one
ENSG00000172867	ENSMMUG00000002305	0.0218	0.0959	ortholog_one2one
ENSG00000167768	ENSMMUG00000016962	0.0211	0.0924	ortholog_one2one
ENSG00000189182	ENSMMUG00000045353	0.0274	0.1191	ortholog_one2one
ENSG00000120802	ENSMMUG00000023719	0.0201	0.0557	ortholog_one2one
ENSG00000186908	ENSMMUG00000018254	0	0	ortholog_one2one
ENSG00000111241	ENSMMUG00000053967	0.011	0.1042	ortholog_one2one
ENSG00000136044	ENSMMUG00000009524	0.0078	0.0548	ortholog_one2one
ENSG00000187950	ENSMMUG00000015813	0.0536	0.0808	ortholog_one2one
ENSG00000235162	ENSMMUG00000046424	0.0198	0.0485	ortholog_one2one
ENSG00000135678	ENSMMUG00000000946	0.0175	0.0557	ortholog_one2one
ENSG00000050426	ENSMMUG00000012453	0.0826	0.1977	ortholog_one2one
ENSG00000139546	ENSMMUG00000018492	0.0027	0.0441	ortholog_one2one
ENSG00000174099	ENSMMUG00000003669	0.0213	0.0355	ortholog_one2one
ENSG00000175183	ENSMMUG00000018257	0	0	ortholog_one2one
ENSG00000047621	ENSMMUG00000015188	0.0024	0.0754	ortholog_one2one
ENSG00000139151	ENSMMUG00000022175	0.0221	0.0473	ortholog_one2one
ENSG00000167779	ENSMMUG00000051123	0.0312	0.1035	ortholog_one2one
ENSG00000074590	ENSMMUG00000020951	0.0061	0.0708	ortholog_one2one
ENSG00000177938	ENSMMUG00000022176	0.0096	0.0357	ortholog_one2one
ENSG00000166046	ENSMMUG00000003711	0.0141	0.0317	ortholog_one2one
ENSG00000136026	ENSMMUG00000055446	0.0172	0.1166	ortholog_one2one
ENSG00000133687	ENSMMUG00000015817	0.0084	0.0653	ortholog_one2one
ENSG00000165891	ENSMMUG00000022846	0.0132	0.0463	ortholog_one2one
ENSG00000110925	ENSMMUG00000012457	0.0053	0.0469	ortholog_one2one
ENSG00000149948	ENSMMUG00000022660			ortholog_one2one
ENSG00000050405	ENSMMUG00000016471	0.2146	0.3052	ortholog_one2one
ENSG00000111711	ENSMMUG00000040133	0.0034	0.0381	ortholog_one2one
ENSG00000135506	ENSMMUG00000020710	0.0055	0.056	ortholog_one2one
ENSG00000067798	ENSMMUG00000021329	0.0047	0.0553	ortholog_one2one
ENSG00000121361	ENSMMUG00000056014	0.0023	0.0629	ortholog_one2one
ENSG00000134548	ENSMMUG00000042352	0.1477	0.1625	ortholog_one2one
ENSG00000052126	ENSMMUG00000016550	0.008	0.0375	ortholog_one2one
ENSG00000111713	ENSMMUG00000016171	0.0116	0.0548	ortholog_one2one
ENSG00000161813	ENSMMUG00000008172	0.014	0.0276	ortholog_one2one
ENSG00000029153	ENSMMUG00000023249	0.0191	0.0411	ortholog_one2one
ENSG00000139266	ENSMMUG00000046540	0.0049	0.0512	ortholog_one2one
ENSG00000135439	ENSMMUG00000023690	0.0087	0.0699	ortholog_one2one
ENSG00000111432	ENSMMUG00000006912	0.0006	0.1488	ortholog_one2one
ENSG00000135655	ENSMMUG00000000955	0	0	ortholog_one2one
ENSG00000125207	ENSMMUG00000005629	0.0061	0.0927	ortholog_one2one
ENSG00000135446	ENSMMUG00000023694	0.0016	0.0464	ortholog_one2one
ENSG00000135452	ENSMMUG00000023691	0.0026	0.0182	ortholog_one2one
ENSG00000111247	ENSMMUG00000015189	0.0224	0.0423	ortholog_one2one
ENSG00000060709	ENSMMUG00000009048	0.012	0.1048	ortholog_one2one
ENSG00000198673	ENSMMUG00000011579	0.0113	0.0616	ortholog_one2one
ENSG00000111783	ENSMMUG00000022118	0.0715	0.1499	ortholog_one2one
ENSG00000170653	ENSMMUG00000022313	0.003	0.0329	ortholog_one2one
ENSG00000111450	ENSMMUG00000020926	0.0047	0.053	ortholog_one2one
ENSG00000013503	ENSMMUG00000005208	0	0	ortholog_one2one
ENSG00000060237	ENSMMUG00000018650	0.0148	0.0648	ortholog_one2one
ENSG00000075415	ENSMMUG00000023036	0.081	0.224	ortholog_one2one
ENSG00000111785	ENSMMUG00000009236	0	0	ortholog_one2one
ENSG00000139233	ENSMMUG00000051822	0.0168	0	ortholog_one2one
ENSG00000132341	ENSMMUG00000055338	0.0237	0.12	ortholog_one2one
ENSG00000139620	ENSMMUG00000003877	0.0096	0.0404	ortholog_one2one
ENSG00000111452	ENSMMUG00000002041	0.0403	0.1193	ortholog_one2one
ENSG00000135457	ENSMMUG00000000152	0.0009	0.0501	ortholog_one2one
ENSG00000129315	ENSMMUG00000007629	0.0064	0.0554	ortholog_one2one
ENSG00000257987	ENSMMUG00000054025	0.029	0.0375	ortholog_one2one
ENSG00000174233	ENSMMUG00000006253	0.005	0.0532	ortholog_one2one
ENSG00000061936	ENSMMUG00000020343	0.0185	0.0863	ortholog_one2one
ENSG00000139154	ENSMMUG00000016243	0.0178	0.0818	ortholog_one2one
ENSG00000166130	ENSMMUG00000051674	0.0307	0.0353	ortholog_one2one
ENSG00000184271	ENSMMUG00000044229	0.0077	0.0477	ortholog_one2one
ENSG00000198598	ENSMMUG00000010331	0.0182	0.2053	ortholog_one2one
ENSG00000197992	ENSMMUG00000005833	0.0489	0.0808	ortholog_one2one
ENSG00000177169	ENSMMUG00000015773	0.0092	0.1455	ortholog_one2one
ENSG00000069431	ENSMMUG00000020806	0.0108	0.0878	ortholog_one2one
ENSG00000177192	ENSMMUG00000031463	0.0298	0.2121	ortholog_one2one
ENSG00000018236	ENSMMUG00000021163	0.0033	0.0661	ortholog_one2one
ENSG00000183495	ENSMMUG00000017729	0.0095	0.0943	ortholog_one2one
ENSG00000186298	ENSMMUG00000013664	0	0	ortholog_one2many
ENSG00000186298	ENSMMUG00000042225	0.0549	0.0861	ortholog_one2many
ENSG00000067715	ENSMMUG00000005530	0	0	ortholog_one2one
ENSG00000079387	ENSMMUG00000020125	0.0041	0.054	ortholog_one2one
ENSG00000185163	ENSMMUG00000062540	0.0481	0.1728	ortholog_one2one
ENSG00000111731	ENSMMUG00000006641	0.0017	0.0364	ortholog_one2one
ENSG00000184967	ENSMMUG00000006735	0.0158	0.2505	ortholog_one2one
ENSG00000151135	ENSMMUG00000051588	0	0	ortholog_one2one
ENSG00000120832	ENSMMUG00000022278	0.0156	0.0285	ortholog_one2one
ENSG00000182870	ENSMMUG00000003735	0.0337	0.3116	ortholog_one2one
ENSG00000165966	ENSMMUG00000002641	0.0132	0.0738	ortholog_one2one
ENSG00000112787	ENSMMUG00000017026	0.0168	0.1481	ortholog_one2one
ENSG00000152556	ENSMMUG00000002045	0.0078	0.0455	ortholog_one2one
ENSG00000111726	ENSMMUG00000020808	0.0022	0.0345	ortholog_one2one
ENSG00000204583	ENSMMUG00000031455	0.0654	0.179	ortholog_one2one
ENSG00000111728	ENSMMUG00000003685	0.0012	0.0613	ortholog_one2one
ENSG00000037897	ENSMMUG00000022148	0.0069	0.0613	ortholog_one2one
ENSG00000123297	ENSMMUG00000005893	0.028	0.0539	ortholog_one2one
ENSG00000008405	ENSMMUG00000021808	0.0025	0.047	ortholog_one2one
ENSG00000173093	ENSMMUG00000003297	0.0267	0.0812	ortholog_one2one
ENSG00000111012	ENSMMUG00000022144	0.0192	0.0791	ortholog_one2one
ENSG00000090376	ENSMMUG00000054816	0.0154	0.0722	ortholog_one2one
ENSG00000135407	ENSMMUG00000005319	0.0146	0.0652	ortholog_one2one
ENSG00000170545	ENSMMUG00000064406			ortholog_one2one
ENSG00000183283	ENSMMUG00000001884	0.2812	0.3064	ortholog_one2one
ENSG00000187848	ENSMMUG00000015459	0.0151	0.1517	ortholog_one2one
ENSG00000111245	ENSMMUG00000002347	0.0131	0.0484	ortholog_one2one
ENSG00000177425	ENSMMUG00000015179	0.0106	0.0448	ortholog_one2one
ENSG00000058272	ENSMMUG00000019214	0.0017	0.0339	ortholog_one2one
ENSG00000151233	ENSMMUG00000010868	0.0603	0.1627	ortholog_one2one
ENSG00000061987	ENSMMUG00000000956	0.0019	0.043	ortholog_one2one
ENSG00000111249	ENSMMUG00000001909	0.0092	0.0985	ortholog_one2one
ENSG00000151136	ENSMMUG00000015540	0.0008	0.0802	ortholog_one2one
ENSG00000127311	ENSMMUG00000016628	0.0238	0.0574	ortholog_one2one
ENSG00000135390	ENSMMUG00000016241	0.0095	0.075	ortholog_one2one
ENSG00000155974	ENSMMUG00000016631	0.0035	0.0433	ortholog_one2one
ENSG00000167535	ENSMMUG00000008430	0.0222	0.1055	ortholog_one2one
ENSG00000002016	ENSMMUG00000018654	0.0466	0.1409	ortholog_one2one
ENSG00000188375	ENSMMUG00000061824	0.1392	0.3362	ortholog_one2many
ENSG00000177084	ENSMMUG00000015463	0.0129	0.1209	ortholog_one2one
ENSG00000082805	ENSMMUG00000010933	0.0017	0.0948	ortholog_one2one
ENSG00000136045	ENSMMUG00000015544	0.0028	0.024	ortholog_one2one
ENSG00000176894	ENSMMUG00000015464	0.0652	0.3046	ortholog_one2one
ENSG00000167566	ENSMMUG00000006255	0.0094	0.0676	ortholog_one2one
ENSG00000247077	ENSMMUG00000015466	0.0015	0.2194	ortholog_one2one
ENSG00000176915	ENSMMUG00000061556	0.0284	0.1027	ortholog_one2one
ENSG00000110934	ENSMMUG00000023163	0.0363	0.0448	ortholog_one2one
ENSG00000175215	ENSMMUG00000050282	0	0	ortholog_one2one
ENSG00000180219	ENSMMUG00000002178	0.0283	0.1001	ortholog_one2one
ENSG00000185046	ENSMMUG00000022406	0.0034	0.0367	ortholog_one2one
ENSG00000110944	ENSMMUG00000031831	0.0113	0.0481	ortholog_one2one
ENSG00000111252	ENSMMUG00000002223	0.0109	0.1104	ortholog_one2one
ENSG00000204842	ENSMMUG00000002226	0.0113	0.0306	ortholog_one2one
ENSG00000110851	ENSMMUG00000015550	0.0012	0.0511	ortholog_one2one
ENSG00000187855	ENSMMUG00000064376	0.0435	0.1172	ortholog_one2one
ENSG00000167780	ENSMMUG00000020339	0.0171	0.0727	ortholog_one2one
ENSG00000075035	ENSMMUG00000019042	0.0031	0.1372	ortholog_one2one
ENSG00000196458	ENSMMUG00000001457	0.0169	0.0641	ortholog_one2one
ENSG00000090615	ENSMMUG00000031451	0.0337	0.1602	ortholog_one2one
ENSG00000174243	ENSMMUG00000008432	0.0006	0.0427	ortholog_one2one
ENSG00000072609	ENSMMUG00000015468	0.0357	0.1168	ortholog_one2one
ENSG00000120868	ENSMMUG00000022404	0.0126	0.0406	ortholog_one2one
ENSG00000172572	ENSMMUG00000008269	0.0054	0.0403	ortholog_one2one
ENSG00000153233	ENSMMUG00000011075	0.0082	0.0615	ortholog_one2one
ENSG00000166896	ENSMMUG00000060302	0.0069	0.0549	ortholog_one2one
ENSG00000111540	ENSMMUG00000031853	0.0043	0.0495	ortholog_one2one
ENSG00000198393	ENSMMUG00000013868	0.0183	0.1179	ortholog_one2one
ENSG00000139531	ENSMMUG00000064364	0.0122	0.0453	ortholog_one2one
ENSG00000174600	ENSMMUG00000042320	0.0084	0.1166	ortholog_one2one
ENSG00000111110	ENSMMUG00000011952	0.1264	0.2296	ortholog_one2one
ENSG00000110880	ENSMMUG00000000512	0.0063	0.0378	ortholog_one2one
ENSG00000139631	ENSMMUG00000015153	0.0081	0.049	ortholog_one2one
ENSG00000111605	ENSMMUG00000002921	0	0	ortholog_one2one
ENSG00000198855	ENSMMUG00000017123	0.0103	0.1617	ortholog_one2one
ENSG00000075856	ENSMMUG00000017124	0.0077	0.0601	ortholog_one2one
ENSG00000150048	ENSMMUG00000005832	0.0526	0.078	ortholog_one2one
ENSG00000198040	ENSMMUG00000013867			ortholog_one2one
ENSG00000139651	ENSMMUG00000005246	0.017	0.0277	ortholog_one2one
ENSG00000111530	ENSMMUG00000008300	0	0	ortholog_one2one
ENSG00000139626	ENSMMUG00000005245	0.013	0.0778	ortholog_one2one
ENSG00000166148	ENSMMUG00000000549	0.0286	0.1724	ortholog_one2one
ENSG00000049130	ENSMMUG00000051340	0.0348	0.0808	ortholog_one2one
ENSG00000139263	ENSMMUG00000004233	0.0103	0.0837	ortholog_one2one
ENSG00000196387	ENSMMUG00000003150	0.0088	0.0642	ortholog_one2one
ENSG00000214029	ENSMMUG00000031445	0.0373	0.0361	ortholog_one2one
ENSG00000139718	ENSMMUG00000012842	0.0071	0.1372	ortholog_one2one
ENSG00000172602	ENSMMUG00000048864	0.004	0.0673	ortholog_one2one
ENSG00000127334	ENSMMUG00000011650	0.0015	0.0608	ortholog_one2one
ENSG00000090612	ENSMMUG00000009789	0.0185	0.0691	ortholog_one2one
ENSG00000139610	ENSMMUG00000023164	0.0422	0.1291	ortholog_one2one
ENSG00000170581	ENSMMUG00000000803	0.0155	0.0475	ortholog_one2one
ENSG00000127324	ENSMMUG00000006469	0.1622	0.1017	ortholog_one2one
ENSG00000158104	ENSMMUG00000016454	0.0132	0.0685	ortholog_one2one
ENSG00000139292	ENSMMUG00000020942	0.0106	0.0457	ortholog_one2one
ENSG00000084112	ENSMMUG00000015107	0.0445	0.1509	ortholog_one2one
ENSG00000227059	ENSMMUG00000001259	0.0286	0.1146	ortholog_one2one
ENSG00000134287	ENSMMUG00000006971	0	0	ortholog_one2many
ENSG00000172243	ENSMMUG00000002192	0.0262	0.045	ortholog_one2one
ENSG00000111536	ENSMMUG00000004367	0.0252	0.0835	ortholog_one2one
ENSG00000111537	ENSMMUG00000056408	0.0275	0.0717	ortholog_one2one
ENSG00000139537	ENSMMUG00000006970	0.0126	0.0484	ortholog_one2one
ENSG00000272822	ENSMMUG00000006971	0.1087	0.2953	ortholog_one2many
ENSG00000090382	ENSMMUG00000008987	0.0641	0.035	ortholog_one2one
ENSG00000173391	ENSMMUG00000002191	0.0281	0.0615	ortholog_one2one
ENSG00000139318	ENSMMUG00000054968	0.0011	0.0957	ortholog_one2one
ENSG00000165685	ENSMMUG00000058987	0.0313	0.1068	ortholog_one2one
ENSG00000139629	ENSMMUG00000023165	0.0089	0.0773	ortholog_one2one
ENSG00000127337	ENSMMUG00000046235	0	0	ortholog_one2one
ENSG00000123411	ENSMMUG00000007523	0.0008	0.0416	ortholog_one2one
ENSG00000110801	ENSMMUG00000016453	0.0119	0.1104	ortholog_one2one
ENSG00000197728	ENSMMUG00000029987	0	0	ortholog_one2one
ENSG00000050438	ENSMMUG00000006607	0.0018	0.0405	ortholog_one2one
ENSG00000012822	ENSMMUG00000009457	0.0078	0.0587	ortholog_one2one
ENSG00000089250	ENSMMUG00000014027	0.007	0.1102	ortholog_one2one
ENSG00000171435	ENSMMUG00000005421	0.0009	0.0851	ortholog_one2one
ENSG00000177990	ENSMMUG00000009865	0.1356	0.3921	ortholog_one2one
ENSG00000118596	ENSMMUG00000014778	0.0304	0.06	ortholog_one2one
ENSG00000110987	ENSMMUG00000012650	0.0059	0.0351	ortholog_one2one
ENSG00000118600	ENSMMUG00000011561	0.0113	0.0249	ortholog_one2one
ENSG00000175727	ENSMMUG00000012652	0.0344	0.146	ortholog_one2one
ENSG00000139323	ENSMMUG00000003574	0.007	0.0332	ortholog_one2one
ENSG00000127318	ENSMMUG00000018724	0.0214	0.0427	ortholog_one2one
ENSG00000204671	ENSMMUG00000052400	0.056	0.0888	ortholog_one2one
ENSG00000158113	ENSMMUG00000012844	0.0288	0.1222	ortholog_one2one
ENSG00000089234	ENSMMUG00000017107	0.0048	0.0748	ortholog_one2one
ENSG00000175336	ENSMMUG00000063898	0.0164	0.0325	ortholog_one2one
ENSG00000139719	ENSMMUG00000046409	0	0	ortholog_one2many
ENSG00000166225	ENSMMUG00000010819	0.0009	0.0232	ortholog_one2one
ENSG00000284934	ENSMMUG00000018037	0.0163	0.0454	ortholog_one2many
ENSG00000184047	ENSMMUG00000018037	0.0163	0.0454	ortholog_one2many
ENSG00000136003	ENSMMUG00000017126	0.0058	0.0709	ortholog_one2one
ENSG00000176383	ENSMMUG00000012654	0.0183	0.0967	ortholog_one2one
ENSG00000111602	ENSMMUG00000021878	0.0193	0.0561	ortholog_one2one
ENSG00000110887	ENSMMUG00000006893	0.028	0.0807	ortholog_one2one
ENSG00000111271	ENSMMUG00000008336	0.0221	0.0714	ortholog_one2one
ENSG00000183160	ENSMMUG00000050754	0.034	0.1302	ortholog_one2one
ENSG00000110876	ENSMMUG00000031572	0.0884	0.0948	ortholog_one2one
ENSG00000111554	ENSMMUG00000018725	0.0226	0.0489	ortholog_one2one
ENSG00000166111	ENSMMUG00000015108	0.1736	0.3953	ortholog_one2one
ENSG00000135404	ENSMMUG00000013232	0	0	ortholog_one2one
ENSG00000165899	ENSMMUG00000000121	0.0136	0.0574	ortholog_one2one
ENSG00000174718	ENSMMUG00000023575	0.0359	0.0839	ortholog_one2one
ENSG00000172819	ENSMMUG00000022017	0	0	ortholog_one2one
ENSG00000135423	ENSMMUG00000000860	0.0135	0.0407	ortholog_one2one
ENSG00000089022	ENSMMUG00000022353	0.0011	0.0248	ortholog_one2one
ENSG00000176871	ENSMMUG00000044974	0.0448	0.0481	ortholog_one2many
ENSG00000176871	ENSMMUG00000010236	0.011	0.0585	ortholog_one2many
ENSG00000065361	ENSMMUG00000020758	0.0057	0.0389	ortholog_one2one
ENSG00000111445	ENSMMUG00000010235	0.0061	0.0397	ortholog_one2one
ENSG00000139304	ENSMMUG00000037711	0.0149	0.0455	ortholog_one2one
ENSG00000173451	ENSMMUG00000058689	0.0075	0.0681	ortholog_one2one
ENSG00000139291	ENSMMUG00000020948	0.0114	0.0647	ortholog_one2one
ENSG00000135517	ENSMMUG00000010334	0.0133	0.0703	ortholog_one2one
ENSG00000283536	ENSMMUG00000065110	0.0313	0.0925	ortholog_one2one
ENSG00000133858	ENSMMUG00000020943	0.0032	0.0439	ortholog_one2one
ENSG00000176422	ENSMMUG00000053986	0.0121	0.0221	ortholog_one2one
ENSG00000182544	ENSMMUG00000022020	0.0222	0.0714	ortholog_one2one
ENSG00000176834	ENSMMUG00000047499	0.0335	0.0901	ortholog_one2one
ENSG00000135093	ENSMMUG00000039553	0.0018	0.0603	ortholog_one2one
ENSG00000130779	ENSMMUG00000021928			ortholog_one2one
ENSG00000139155	ENSMMUG00000008271	0.0594	0.1274	ortholog_one2one
ENSG00000111046	ENSMMUG00000011667	0	0	ortholog_one2one
ENSG00000111049	ENSMMUG00000011669	0.0053	0.0794	ortholog_one2one
ENSG00000189046	ENSMMUG00000062689	0.0108	0.0925	ortholog_one2one
ENSG00000135476	ENSMMUG00000022021	0.0209	0.0471	ortholog_one2one
ENSG00000139112	ENSMMUG00000002197	0.0196	0.0514	ortholog_one2one
ENSG00000123364	ENSMMUG00000054600	0.0037	0.1137	ortholog_one2one
ENSG00000135090	ENSMMUG00000005099	0.0195	0.0845	ortholog_one2one
ENSG00000123407	ENSMMUG00000004541	0.0105	0.078	ortholog_one2one
ENSG00000076248	ENSMMUG00000006957	0.0134	0.1201	ortholog_one2one
ENSG00000123388	ENSMMUG00000000924	0.0081	0.0472	ortholog_one2one
ENSG00000111707	ENSMMUG00000020629	0	0	ortholog_one2one
ENSG00000196935	ENSMMUG00000001952	0	0	ortholog_one2one
ENSG00000076555	ENSMMUG00000022698	0.0087	0.0974	ortholog_one2one
ENSG00000080371	ENSMMUG00000040380	0.0124	0.0359	ortholog_one2one
ENSG00000151746	ENSMMUG00000007395	0.0005	0.0495	ortholog_one2one
ENSG00000139220	ENSMMUG00000013804	0.0007	0.0433	ortholog_one2one
ENSG00000033030	ENSMMUG00000013643	0.0415	0.0933	ortholog_one2one
ENSG00000037965	ENSMMUG00000063741	0.0019	0.0329	ortholog_one2one
ENSG00000180818	ENSMMUG00000000925	0.0078	0.0462	ortholog_one2one
ENSG00000174206	ENSMMUG00000001955	0.035	0.1117	ortholog_one2one
ENSG00000198353	ENSMMUG00000055610	0	0	ortholog_one2one
ENSG00000172789	ENSMMUG00000062271	0.0021	0	ortholog_one2one
ENSG00000197757	ENSMMUG00000046055	0	0	ortholog_one2one
ENSG00000180806	ENSMMUG00000063144	0.0015	0.0952	ortholog_one2one
ENSG00000185306	ENSMMUG00000020533	0.0237	0.0545	ortholog_one2one
ENSG00000169884	ENSMMUG00000015705	0.0046	0.0326	ortholog_one2one
ENSG00000125084	ENSMMUG00000015709	0.0011	0.0586	ortholog_one2one
ENSG00000123342	ENSMMUG00000006295	0.0289	0.0522	ortholog_one2one
ENSG00000257390	ENSMMUG00000062702	0.2546	0.4621	ortholog_many2many
ENSG00000257390	ENSMMUG00000006293	0.0183	0.0545	ortholog_many2many
ENSG00000135414	ENSMMUG00000006288	0	0	ortholog_one2one
ENSG00000123353	ENSMMUG00000053458	0.0062	0.041	ortholog_one2one
ENSG00000134539	ENSMMUG00000018298	0.0374	0.1239	ortholog_one2one
ENSG00000205323	ENSMMUG00000037731	0.0434	0.1052	ortholog_one2one
ENSG00000111647	ENSMMUG00000023601	0.0061	0.0464	ortholog_one2one
ENSG00000135392	ENSMMUG00000062702	0.2785	0.4466	ortholog_many2many
ENSG00000135392	ENSMMUG00000006293	0.0104	0.0558	ortholog_many2many
ENSG00000213809	ENSMMUG00000018305	0.0294	0.1079	ortholog_one2one
ENSG00000181418	ENSMMUG00000058313	0.0169	0.0472	ortholog_one2one
ENSG00000167548	ENSMMUG00000015718	0.0094	0.0537	ortholog_one2one
ENSG00000139445	ENSMMUG00000020375	0.0044	0.0965	ortholog_one2one
ENSG00000181929	ENSMMUG00000015713	0.0015	0.0248	ortholog_one2one
ENSG00000174527	ENSMMUG00000042728	0.0109	0.0521	ortholog_one2one
ENSG00000110906	ENSMMUG00000019649	0.003	0.0805	ortholog_one2one
