Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000248746	ENSG00000072110	ACTN3	ACTN1	4.91883697595888e-10	3.84683110222513e-07	5	Vertebrata	protein_coding
ENSG00000175662	ENSG00000100284	TOM1L2	TOM1	5.5563834697906e-07	2.2818461833018e-25	3	Vertebrata	protein_coding
ENSG00000132581	ENSG00000128228	SDF2	SDF2L1	0.00169699353068471	2.63524341740272e-29	3	Vertebrata	protein_coding
ENSG00000150457	ENSG00000131023	LATS2	LATS1	3.89970300820876e-11	6.19826349502584e-09	4	Vertebrata	protein_coding
ENSG00000167081	ENSG00000105717	PBX3	PBX4	7.22332371369328e-06	4.81972265327456e-14	4	Vertebrata	protein_coding
ENSG00000105643	ENSG00000140450	ARRDC2	ARRDC4	1.48207308400363e-07	3.13537961866715e-17	2	Vertebrata	protein_coding
ENSG00000130244	ENSG00000171262	FAM98C	FAM98B	0.00254624037502079	1.86726713373517e-11	1	Vertebrata	protein_coding
ENSG00000077279	ENSG00000133083	DCX	DCLK1	2.55017228842504e-09	9.92762926728256e-27	5	Vertebrata	protein_coding
ENSG00000170549	ENSG00000159387	IRX1	IRX6	7.78935341505103e-05	1.76440106807179e-19	1	Vertebrata	protein_coding
ENSG00000186009	ENSG00000129244	ATP4B	ATP1B2	0.000195142253698772	2.07129786469651e-05	2	Vertebrata	protein_coding
ENSG00000123094	ENSG00000099849	RASSF8	RASSF7	7.67768611433551e-10	9.18369927144051e-26	3	Vertebrata	protein_coding
ENSG00000135919	ENSG00000149257	SERPINE2	SERPINH1	0.00209702224012286	5.33230874997561e-16	2	Vertebrata	protein_coding
ENSG00000102878	ENSG00000185122	HSF4	HSF1	4.79467488785719e-13	3.65635586537963e-16	3	Vertebrata	protein_coding
ENSG00000164031	ENSG00000170464	DNAJB14	DNAJC18	3.68692695442481e-05	1.33140390944327e-21	2	Vertebrata	protein_coding
ENSG00000139697	ENSG00000064932	SBNO1	SBNO2	5.94450866981071e-07	2.74293177170293e-07	4	Vertebrata	protein_coding
ENSG00000091129	ENSG00000163531	NRCAM	NFASC	2.77401299122353e-10	4.81295524269017e-28	4	Vertebrata	protein_coding
ENSG00000075426	ENSG00000125740	FOSL2	FOSB	6.82951264173636e-09	8.65214036373443e-09	3	Vertebrata	protein_coding
ENSG00000160883	ENSG00000156510	HK3	HKDC1	4.09826558448054e-11	4.70681593820136e-15	5	Vertebrata	protein_coding
ENSG00000130590	ENSG00000177570	SAMD10	SAMD12	7.45324435335392e-06	8.12647364151374e-22	3	Vertebrata	protein_coding
ENSG00000102010	ENSG00000074966	BMX	TXK	1.00744416952637e-05	3.61783265502588e-07	3	Vertebrata	protein_coding
ENSG00000185112	ENSG00000183114	FAM43A	FAM43B	0.00219104369633214	3.21469073700475e-17	2	Vertebrata	protein_coding
ENSG00000131620	ENSG00000047617	ANO1	ANO2	6.94140561761378e-08	4.27771905505188e-27	2	Vertebrata	protein_coding
ENSG00000071655	ENSG00000134046	MBD3	MBD2	4.23358196128139e-06	6.80284989074185e-12	2	Vertebrata	protein_coding
ENSG00000119314	ENSG00000117569	PTBP3	PTBP2	2.91309858811008e-12	5.35650966224688e-14	5	Vertebrata	protein_coding
ENSG00000167703	ENSG00000149150	SLC43A2	SLC43A1	0.00207012735783168	1.48375081206524e-11	2	Vertebrata	protein_coding
ENSG00000179348	ENSG00000102145	GATA2	GATA1	1.71666050435637e-07	9.95575701943407e-20	3	Vertebrata	protein_coding
ENSG00000173610	ENSG00000167165	UGT2A1	UGT1A6	1.14749330461748e-06	0.000212639776266961	2	Vertebrata	protein_coding
ENSG00000065809	ENSG00000168309	FAM107B	FAM107A	0.0025119780584437	9.28070497082566e-16	1	Vertebrata	protein_coding
ENSG00000113732	ENSG00000171130	ATP6V0E1	ATP6V0E2	0.000178348446997607	1.20418613446016e-10	3	Vertebrata	protein_coding
ENSG00000008441	ENSG00000141905	NFIX	NFIC	0.00333857157611373	2.21189936885689e-09	2	Vertebrata	protein_coding
ENSG00000268173	ENSG00000117461	AC007192.4	PIK3R3	5.33413329520955e-10	4.41043767267698e-19	3	Vertebrata	protein_coding
ENSG00000173208	ENSG00000101986	ABCD2	ABCD1	8.94053276140141e-10	2.90774188926245e-10	4	Vertebrata	protein_coding
ENSG00000117385	ENSG00000110811	P3H1	P3H3	5.71175115634183e-13	4.88329420094261e-16	4	Vertebrata	protein_coding
ENSG00000138835	ENSG00000143248	RGS3	RGS5	8.07268926859372e-09	1.88897204225217e-36	4	Vertebrata	protein_coding
ENSG00000183864	ENSG00000141232	TOB2	TOB1	2.46666982762897e-05	5.2380634638494e-17	2	Vertebrata	protein_coding
ENSG00000163121	ENSG00000107954	NEURL3	NEURL1	3.03518261173165e-07	7.66476661774858e-20	4	Vertebrata	protein_coding
ENSG00000145888	ENSG00000101958	GLRA1	GLRA2	4.28677144728318e-11	5.18191200061262e-09	4	Vertebrata	protein_coding
ENSG00000113263	ENSG00000102010	ITK	BMX	3.26902340600296e-06	0.000829099964598492	3	Vertebrata	protein_coding
ENSG00000135097	ENSG00000153944	MSI1	MSI2	2.30862457555731e-16	9.58029272771183e-29	4	Vertebrata	protein_coding
ENSG00000152785	ENSG00000266524	BMP3	GDF10	4.85558778370415e-15	1.06595776359074e-19	5	Vertebrata	protein_coding
ENSG00000184210	ENSG00000106384	DGAT2L6	MOGAT3	0.00484316142818307	0.00814181574425837	3	Vertebrata	protein_coding
ENSG00000197746	ENSG00000168878	PSAP	SFTPB	4.83063762175293e-07	9.67586123416458e-20	4	Vertebrata	protein_coding
ENSG00000076513	ENSG00000198720	ANKRD13A	ANKRD13B	4.83502485452394e-08	1.03824859774457e-39	2	Vertebrata	protein_coding
ENSG00000186038	ENSG00000186919	HTR3E	ZACN	5.66618655450425e-05	1.63677993974825e-05	2	Vertebrata	protein_coding
ENSG00000155511	ENSG00000152578	GRIA1	GRIA4	2.84328579613243e-08	2.55829385842906e-08	3	Vertebrata	protein_coding
ENSG00000177666	ENSG00000100341	PNPLA2	PNPLA5	0.00621449488736877	8.89456163042958e-16	2	Vertebrata	protein_coding
ENSG00000163154	ENSG00000183578	TNFAIP8L2	TNFAIP8L3	0.000610788297482531	4.98411344142382e-22	2	Vertebrata	protein_coding
ENSG00000140750	ENSG00000100092	ARHGAP17	SH3BP1	3.89841003122558e-12	8.07749806121013e-28	3	Vertebrata	protein_coding
ENSG00000135502	ENSG00000170615	SLC26A10	SLC26A5	0.00553071787369199	1.03692504772051e-09	2	Vertebrata	protein_coding
ENSG00000144791	ENSG00000142279	LIMD1	WTIP	5.40378413919434e-05	5.58177322587035e-10	2	Vertebrata	protein_coding
ENSG00000100060	ENSG00000169733	MFNG	RFNG	1.92115396585954e-09	4.04275699601605e-25	4	Vertebrata	protein_coding
ENSG00000186297	ENSG00000011677	GABRA5	GABRA3	3.06422731872699e-11	4.26030888570322e-21	4	Vertebrata	protein_coding
ENSG00000116991	ENSG00000213445	SIPA1L2	SIPA1	2.67236304903555e-05	1.99316816329761e-12	2	Vertebrata	protein_coding
ENSG00000089057	ENSG00000170482	SLC23A2	SLC23A1	9.42049817366801e-08	3.96973914039144e-07	3	Vertebrata	protein_coding
ENSG00000135018	ENSG00000160803	UBQLN1	UBQLN4	3.02938052095921e-06	4.70969455835303e-10	4	Vertebrata	protein_coding
ENSG00000113532	ENSG00000140557	ST8SIA4	ST8SIA2	1.18072517688094e-08	1.91635823397249e-29	1	Vertebrata	protein_coding
ENSG00000213759	ENSG00000242366	UGT2B11	UGT1A8	6.59040637084106e-08	0.000148142427577954	3	Vertebrata	protein_coding
ENSG00000167767	ENSG00000175084	KRT80	DES	0.000273530823076381	1.08758473319213e-11	2	Vertebrata	protein_coding
ENSG00000109132	ENSG00000165462	PHOX2B	PHOX2A	0.0062553838125718	1.63707074295635e-07	3	Vertebrata	protein_coding
ENSG00000185215	ENSG00000180104	TNFAIP2	EXOC3	0.00011754555919847	0.0022393893801611	4	Vertebrata	protein_coding
ENSG00000141738	ENSG00000115290	GRB7	GRB14	5.38477548607692e-15	5.56548676708236e-34	4	Vertebrata	protein_coding
ENSG00000180801	ENSG00000183876	ARSJ	ARSI	2.47915079150436e-06	1.57304909517315e-32	4	Vertebrata	protein_coding
ENSG00000100167	ENSG00000140623	SEPT3	SEPT12	5.80986045472547e-06	8.41502239152699e-12	3	Vertebrata	protein_coding
ENSG00000185989	ENSG00000155903	RASA3	RASA2	3.92553631867062e-09	4.62818309940498e-19	4	Vertebrata	protein_coding
ENSG00000154734	ENSG00000166106	ADAMTS1	ADAMTS15	0.000114690544295909	1.75966528920994e-29	4	Vertebrata	protein_coding
ENSG00000165985	ENSG00000131094	C1QL3	C1QL1	0.00135753874381818	3.32557422058834e-18	2	Vertebrata	protein_coding
ENSG00000117523	ENSG00000130723	PRRC2C	PRRC2B	1.2982071291928e-06	1.72865793757078e-35	2	Vertebrata	protein_coding
ENSG00000130529	ENSG00000092439	TRPM4	TRPM7	0.00280968792198513	3.01246910519748e-06	2	Vertebrata	protein_coding
ENSG00000170615	ENSG00000145217	SLC26A5	SLC26A1	8.11600159495742e-06	0.000295453626273745	4	Vertebrata	protein_coding
ENSG00000174348	ENSG00000132000	PODN	PODNL1	0.000536983008803951	9.7673073453593e-07	2	Vertebrata	protein_coding
ENSG00000056277	ENSG00000143442	ZNF280C	POGZ	2.37136341876469e-05	2.70144610135179e-19	2	Vertebrata	protein_coding
ENSG00000102678	ENSG00000129682	FGF9	FGF13	7.73647067669298e-05	7.01044930774613e-22	1	Vertebrata	protein_coding
ENSG00000108947	ENSG00000090776	EFNB3	EFNB1	2.91456603350477e-08	1.46164445736113e-07	4	Vertebrata	protein_coding
ENSG00000138674	ENSG00000075826	SEC31A	SEC31B	2.11040635448425e-06	2.59427878071076e-17	5	Vertebrata	protein_coding
ENSG00000269858	ENSG00000135766	EGLN2	EGLN1	1.42618280392464e-09	1.39400175978689e-12	3	Vertebrata	protein_coding
ENSG00000160867	ENSG00000068078	FGFR4	FGFR3	2.16050074396549e-10	7.69225784684108e-26	3	Vertebrata	protein_coding
ENSG00000170807	ENSG00000138594	LMOD2	TMOD3	0.00306069457160388	7.41371251790221e-09	2	Vertebrata	protein_coding
ENSG00000111642	ENSG00000170004	CHD4	CHD3	5.45000777502504e-05	2.54335590510247e-10	3	Vertebrata	protein_coding
ENSG00000066135	ENSG00000274527	KDM4A	RP11-146B14.1	0.000860226626471885	1.97979586707901e-12	3	Vertebrata	protein_coding
ENSG00000118217	ENSG00000213676	ATF6	ATF6B	2.19575299264104e-07	0.004582257050025	4	Vertebrata	protein_coding
ENSG00000112242	ENSG00000101412	E2F3	E2F1	0.000135285503674722	1.12100350149315e-20	3	Vertebrata	protein_coding
ENSG00000143344	ENSG00000159496	RGL1	RGL4	4.5850266085856e-09	2.45320637624959e-27	2	Vertebrata	protein_coding
ENSG00000115694	ENSG00000102572	STK25	STK24	4.47393324517216e-05	4.85358213906409e-29	5	Vertebrata	protein_coding
ENSG00000066056	ENSG00000120156	TIE1	TEK	2.21285706997328e-06	9.42799458159751e-12	5	Vertebrata	protein_coding
ENSG00000076864	ENSG00000132359	RAP1GAP	RAP1GAP2	1.3651904805181e-05	0.00229774761605374	3	Vertebrata	protein_coding
ENSG00000167994	ENSG00000127328	RAB3IL1	RAB3IP	0.000113589506038801	5.76562710125959e-19	2	Vertebrata	protein_coding
ENSG00000116833	ENSG00000136931	NR5A2	NR5A1	3.17782587833673e-06	2.54596206583019e-36	5	Vertebrata	protein_coding
ENSG00000187735	ENSG00000171703	TCEA1	TCEA2	9.10950649969264e-11	1.85362966686987e-42	5	Vertebrata	protein_coding
ENSG00000151364	ENSG00000243335	KCTD14	KCTD7	2.11989055110349e-11	6.90596124324171e-07	1	Vertebrata	protein_coding
ENSG00000121577	ENSG00000132429	POPDC2	POPDC3	0.000196755854257733	6.72443087573993e-07	2	Vertebrata	protein_coding
ENSG00000163145	ENSG00000145861	C1QTNF7	C1QTNF2	0.0015638073405045	1.78654823068467e-21	1	Vertebrata	protein_coding
ENSG00000088808	ENSG00000143514	PPP1R13B	TP53BP2	3.91513217997686e-12	3.04427243356998e-36	4	Vertebrata	protein_coding
ENSG00000039560	ENSG00000137831	RAI14	UACA	0.000118538044198894	1.61606035976571e-17	3	Vertebrata	protein_coding
ENSG00000065989	ENSG00000184588	PDE4A	PDE4B	3.35043296102677e-11	1.42238360425178e-23	4	Vertebrata	protein_coding
ENSG00000160803	ENSG00000188021	UBQLN4	UBQLN2	6.35285366743418e-05	2.55303235750858e-08	3	Vertebrata	protein_coding
ENSG00000115317	ENSG00000169495	HTRA2	HTRA4	0.00835545449333128	8.62289797666683e-10	2	Vertebrata	protein_coding
ENSG00000162009	ENSG00000180616	SSTR5	SSTR2	2.08987378181584e-06	3.27796021756115e-26	3	Vertebrata	protein_coding
ENSG00000135636	ENSG00000138119	DYSF	MYOF	0.000319851055254261	2.68210822456608e-16	3	Vertebrata	protein_coding
ENSG00000164181	ENSG00000066322	ELOVL7	ELOVL1	6.6698051382207e-21	1.8111451396708e-25	4	Vertebrata	protein_coding
ENSG00000188828	ENSG00000145451	GLRA4	GLRA3	1.0706022089202e-12	7.49595825721319e-15	3	Vertebrata	protein_coding
ENSG00000184185	ENSG00000123700	KCNJ12	KCNJ2	5.62031955575783e-06	1.70839778400489e-29	3	Vertebrata	protein_coding
ENSG00000188322	ENSG00000187550	SBK1	SBK2	0.00582009432412616	2.28241498992228e-05	2	Vertebrata	protein_coding
ENSG00000137831	ENSG00000198483	UACA	ANKRD35	0.000185172020614344	4.22524014595093e-20	2	Vertebrata	protein_coding
ENSG00000064489	ENSG00000116604	BORCS8-MEF2B	MEF2D	1.3786848581187e-10	6.21051718674954e-16	3	Vertebrata	protein_coding
ENSG00000105520	ENSG00000117600	PLPPR2	PLPPR4	2.56821846929037e-05	5.10700130456415e-23	3	Vertebrata	protein_coding
ENSG00000162989	ENSG00000153822	KCNJ3	KCNJ16	0.00128343948440352	1.44438144955113e-12	2	Vertebrata	protein_coding
ENSG00000079462	ENSG00000168092	PAFAH1B3	PAFAH1B2	1.95717045370523e-05	5.42308148014108e-06	4	Vertebrata	protein_coding
ENSG00000165091	ENSG00000103534	TMC1	TMC5	0.00168876614225186	0.00384544053620415	2	Vertebrata	protein_coding
ENSG00000170004	ENSG00000116254	CHD3	CHD5	4.67841481846603e-05	4.82242180055794e-13	4	Vertebrata	protein_coding
ENSG00000128652	ENSG00000120093	HOXD3	HOXB3	5.89681859495694e-07	5.38212507100991e-10	4	Vertebrata	protein_coding
ENSG00000019991	ENSG00000173531	HGF	MST1	1.71057312454085e-07	2.82735622354376e-45	1	Vertebrata	protein_coding
ENSG00000150907	ENSG00000204060	FOXO1	FOXO6	7.89450355345286e-07	2.92408203282277e-05	3	Vertebrata	protein_coding
ENSG00000146674	ENSG00000167779	IGFBP3	IGFBP6	0.00640776269119213	2.9439268224104e-12	2	Vertebrata	protein_coding
ENSG00000196220	ENSG00000196935	SRGAP3	SRGAP1	3.19767904806299e-09	3.44840809802166e-18	3	Vertebrata	protein_coding
ENSG00000243244	ENSG00000140022	STON1	STON2	1.1823375043712e-35	1.01536583956347e-45	5	Vertebrata	protein_coding
ENSG00000163536	ENSG00000106366	SERPINI1	SERPINE1	1.07383466038351e-08	1.40969999330023e-20	3	Vertebrata	protein_coding
ENSG00000179674	ENSG00000152213	ARL14	ARL11	0.00572726750792809	1.88182225398475e-16	3	Vertebrata	protein_coding
ENSG00000166206	ENSG00000163288	GABRB3	GABRB1	3.92230615698293e-09	9.74861735108036e-17	4	Vertebrata	protein_coding
ENSG00000174562	ENSG00000275896	KLK15	PRSS2	0.00399267639675665	3.3512782273182e-06	2	Vertebrata	protein_coding
ENSG00000118156	ENSG00000156030	ZNF541	ELMSAN1	2.14938981499468e-16	1.9160054222481e-12	4	Vertebrata	protein_coding
ENSG00000052850	ENSG00000156150	ALX4	ALX3	0.00936161938043697	2.47014840141466e-20	1	Vertebrata	protein_coding
ENSG00000167771	ENSG00000089902	RCOR2	RCOR1	2.67239464247518e-05	2.4972744164815e-15	3	Vertebrata	protein_coding
ENSG00000091664	ENSG00000179520	SLC17A6	SLC17A8	0.003229077820688	6.92430831681638e-27	4	Vertebrata	protein_coding
ENSG00000196792	ENSG00000115808	STRN3	STRN	2.98506633481632e-18	1.41783973235131e-22	4	Vertebrata	protein_coding
ENSG00000171621	ENSG00000111671	SPSB1	SPSB2	0.00158084177179781	1.64111517923739e-10	2	Vertebrata	protein_coding
ENSG00000104856	ENSG00000162924	RELB	REL	4.53599769904624e-20	7.46713846946652e-13	4	Vertebrata	protein_coding
ENSG00000165186	ENSG00000244694	PTCHD1	PTCHD4	0.000585133687022966	1.39634439612483e-09	2	Vertebrata	protein_coding
ENSG00000177669	ENSG00000143797	MBOAT4	MBOAT2	0.000152513183153732	0.0028768020641668	4	Vertebrata	protein_coding
ENSG00000136297	ENSG00000108960	MMD2	MMD	1.67518091686543e-12	3.66453499785818e-24	4	Vertebrata	protein_coding
ENSG00000165661	ENSG00000116260	QSOX2	QSOX1	1.30542763002271e-23	4.83890416520179e-29	5	Vertebrata	protein_coding
ENSG00000230549	ENSG00000055483	USP17L1	USP36	2.29672363922283e-08	8.19719311569584e-22	2	Vertebrata	protein_coding
ENSG00000158525	ENSG00000153002	CPA5	CPB1	0.00209944447712876	0.00200597911963057	2	Vertebrata	protein_coding
ENSG00000135220	ENSG00000174607	UGT2A3	UGT8	5.32638432236476e-07	0.00111999679309095	1	Vertebrata	protein_coding
ENSG00000151704	ENSG00000123700	KCNJ1	KCNJ2	6.66099656005804e-06	4.70004278384506e-05	2	Vertebrata	protein_coding
ENSG00000076554	ENSG00000101150	TPD52	TPD52L2	2.1420829399477e-06	2.60627190402664e-33	4	Vertebrata	protein_coding
ENSG00000227551	ENSG00000055483	USP17L12	USP36	2.3245884595477e-08	6.87506038836656e-22	1	Vertebrata	protein_coding
ENSG00000113504	ENSG00000124067	SLC12A7	SLC12A4	3.99232235644036e-07	4.95435939945171e-21	4	Vertebrata	protein_coding
ENSG00000130202	ENSG00000110400	PVRL2	PVRL1	0.000297828864778045	6.16269298788838e-05	2	Vertebrata	protein_coding
ENSG00000135502	ENSG00000091138	SLC26A10	SLC26A3	0.00239192966290375	1.54259717777319e-14	2	Vertebrata	protein_coding
ENSG00000179148	ENSG00000012779	ALOXE3	ALOX5	7.55512322874423e-05	8.6030788759098e-06	1	Vertebrata	protein_coding
ENSG00000157551	ENSG00000162989	KCNJ15	KCNJ3	0.00197474783266289	0.00389178181592372	2	Vertebrata	protein_coding
ENSG00000084070	ENSG00000112305	SMAP2	SMAP1	0.00156600502195618	2.18161061988114e-27	2	Vertebrata	protein_coding
ENSG00000131018	ENSG00000054654	SYNE1	SYNE2	6.22649978077652e-06	9.96227822460009e-21	2	Vertebrata	protein_coding
ENSG00000121440	ENSG00000165966	PDZRN3	PDZRN4	5.65757117718397e-15	9.34869030121727e-33	3	Vertebrata	protein_coding
ENSG00000162989	ENSG00000123700	KCNJ3	KCNJ2	0.00103042231424305	8.31399123943388e-13	2	Vertebrata	protein_coding
ENSG00000138400	ENSG00000014641	MDH1B	MDH1	0.000647052761200085	0.00517478902915452	2	Vertebrata	protein_coding
ENSG00000133124	ENSG00000169047	IRS4	IRS1	2.10025477602662e-05	1.41820621742838e-23	3	Vertebrata	protein_coding
ENSG00000145832	ENSG00000140107	SLC25A48	SLC25A47	4.261352197835e-05	0.000328512031570841	2	Vertebrata	protein_coding
ENSG00000167081	ENSG00000204304	PBX3	PBX2	8.65779945828566e-06	3.60210040701729e-06	5	Vertebrata	protein_coding
ENSG00000168135	ENSG00000151704	KCNJ4	KCNJ1	0.00157886625906795	0.00018607925821332	2	Vertebrata	protein_coding
ENSG00000139675	ENSG00000170144	HNRNPA1L2	HNRNPA3	7.22929347464315e-08	5.11077291674681e-22	3	Vertebrata	protein_coding
ENSG00000184185	ENSG00000157542	KCNJ12	KCNJ6	0.000834311636020004	0.00616598106572195	2	Vertebrata	protein_coding
ENSG00000101276	ENSG00000132517	SLC52A3	SLC52A1	2.24001916412159e-06	2.9810822933295e-18	3	Vertebrata	protein_coding
ENSG00000188153	ENSG00000169031	COL4A5	COL4A3	2.14689736593483e-07	1.5049389011136e-19	4	Vertebrata	protein_coding
ENSG00000149781	ENSG00000101311	FERMT3	FERMT1	1.42308949866223e-06	1.89354490234752e-07	5	Vertebrata	protein_coding
ENSG00000100836	ENSG00000205022	PABPN1	PABPN1L	0.00374352406039729	6.78420204423881e-09	2	Vertebrata	protein_coding
ENSG00000138100	ENSG00000100505	TRIM54	TRIM9	0.00717583859936313	3.32321806011828e-09	2	Vertebrata	protein_coding
ENSG00000036672	ENSG00000143258	USP2	USP21	0.000136141384809431	1.87059343874376e-06	4	Vertebrata	protein_coding
ENSG00000142197	ENSG00000083097	DOPEY2	DOPEY1	1.0333009954462e-05	1.12746507604152e-12	2	Vertebrata	protein_coding
ENSG00000271271	ENSG00000241635	UGT2A2	UGT1A1	8.74121072445085e-08	0.000338829846238527	2	Vertebrata	protein_coding
ENSG00000143320	ENSG00000170323	CRABP2	FABP4	0.000504588001584245	0.000439166538654383	2	Vertebrata	protein_coding
ENSG00000183496	ENSG00000254726	MEX3B	MEX3A	4.64466234971594e-11	4.04565251514003e-14	3	Vertebrata	protein_coding
ENSG00000107295	ENSG00000140600	SH3GL2	SH3GL3	2.30968921801982e-05	1.61243679420177e-18	3	Vertebrata	protein_coding
ENSG00000105656	ENSG00000152939	ELL	MARVELD2	4.79122414442505e-07	2.5329244974979e-26	3	Vertebrata	protein_coding
ENSG00000151655	ENSG00000162267	ITIH2	ITIH3	3.11429947971871e-12	6.94928065692103e-40	1	Vertebrata	protein_coding
ENSG00000031003	ENSG00000148541	FAM13B	FAM13C	2.94636446042658e-06	2.53782942019033e-26	2	Vertebrata	protein_coding
ENSG00000169379	ENSG00000174225	ARL13B	ARL13A	0.000161688083345926	1.86500225721305e-14	3	Vertebrata	protein_coding
ENSG00000180113	ENSG00000218819	TDRD6	TDRD15	0.000368714817148477	0.00464416751167621	2	Vertebrata	protein_coding
ENSG00000136720	ENSG00000185352	HS6ST1	HS6ST3	1.79116666722008e-13	8.69815463973529e-20	5	Vertebrata	protein_coding
ENSG00000127084	ENSG00000146192	FGD3	FGD2	7.75951602565376e-05	1.20399861976207e-12	2	Vertebrata	protein_coding
ENSG00000158710	ENSG00000149591	TAGLN2	TAGLN	0.000733401525985176	0.00194837294694696	4	Vertebrata	protein_coding
ENSG00000185215	ENSG00000130201	TNFAIP2	EXOC3L2	6.54963167486815e-05	3.40156708236427e-18	4	Vertebrata	protein_coding
ENSG00000144410	ENSG00000080618	CPO	CPB2	1.68405496223516e-05	0.00013917727328712	2	Vertebrata	protein_coding
ENSG00000230430	ENSG00000055483	USP17L25	USP36	2.3245884595477e-08	6.8986016460904e-22	1	Vertebrata	protein_coding
ENSG00000137265	ENSG00000140968	IRF4	IRF8	0.00103086994296563	6.95261387285099e-23	2	Vertebrata	protein_coding
ENSG00000069018	ENSG00000138741	TRPC7	TRPC3	3.69590595786803e-09	1.56547091447891e-31	4	Vertebrata	protein_coding
ENSG00000169554	ENSG00000148516	ZEB2	ZEB1	0.000253855002923547	4.91658455203833e-31	3	Vertebrata	protein_coding
ENSG00000214357	ENSG00000163121	NEURL1B	NEURL3	2.81991654049522e-06	1.27970960601162e-10	4	Vertebrata	protein_coding
ENSG00000183434	ENSG00000114126	TFDP3	TFDP2	1.26130557594734e-07	2.2788487325731e-25	3	Vertebrata	protein_coding
ENSG00000167680	ENSG00000143434	SEMA6B	SEMA6C	4.87414716724327e-06	1.13956906827251e-13	4	Vertebrata	protein_coding
ENSG00000276293	ENSG00000150867	PIP4K2B	PIP4K2A	9.99987692159737e-10	6.45828435481798e-31	4	Vertebrata	protein_coding
ENSG00000272636	ENSG00000149927	DOC2B	DOC2A	0.000132813678539737	3.7557926599888e-07	2	Vertebrata	protein_coding
ENSG00000196935	ENSG00000089820	SRGAP1	ARHGAP4	0.000599548124598635	9.68381601895101e-08	1	Vertebrata	protein_coding
